x,y,yaw,waypoint_index,action,distance_to_waypoint,heading_error
-0.007925725647624683,0.6044313599192279,-1.2995730169666593,1,GO_FORWARD,0.20458494090588952,-0.23247309939239935
-0.007472807304427863,0.6028026808186342,-1.2995727175325762,1,GO_FORWARD,0.20294031190533318,-0.2343925971875611
-0.007019936580352696,0.6011741716455273,-1.2995724888331317,1,GO_FORWARD,0.20129661409685026,-0.23634317047312559
-0.00611430452951456,0.5979175332010342,-1.2995721824892916,2,GO_FORWARD,0.44813108546549374,0.20670572604284398
-0.0052502842747547875,0.5948104596069786,-1.299572060497461,2,GO_FORWARD,0.4449752557277105,0.2081930305228079
-0.004387709440920621,0.5917085823547964,-1.2995719805010204,2,GO_FORWARD,0.4418257000910093,0.2096990821037099
-0.003526679417101275,0.5886122566612201,-1.299571921515092,2,GO_FORWARD,0.4386827957213247,0.211224026458106
-0.0026671893191153213,0.5855214638134073,-1.2995718780590768,2,GO_FORWARD,0.43554654020821065,0.21276821034067206
-0.0018092332397560869,0.5824361821037264,-1.2995718464185935,2,GO_FORWARD,0.43241692844162893,0.214331992070107
-0.0009528056531035792,0.5793563916486464,-1.2995718237354688,2,GO_FORWARD,0.4292939575448683,0.2159157386159698
-9.790141824817314e-05,0.5762820742351551,-1.299571807807343,2,GO_FORWARD,0.42617762675051085,0.2175198257724995
0.0007554842787955898,0.5732132129918324,-1.299571796950009,2,GO_FORWARD,0.4230679370936352,0.2191446384778346
0.0016073559777324735,0.5701497921151437,-1.2995717898859522,2,GO_FORWARD,0.41996489115761837,0.22079057113314615
0.00245771798896169,0.5670917966501916,-1.2995717856539475,2,GO_FORWARD,0.4168684928727454,0.22245802791940594
0.0033065744318421563,0.5640392123155576,-1.2995717835363851,2,GO_FORWARD,0.41377874735789427,0.22414742311572033
0.00415392926720239,0.5609920253634028,-1.2995717830014004,2,GO_FORWARD,0.4106956607969551,0.22585918142247396
0.004999786324912008,0.5579502224677156,-1.299571783657237,2,GO_FORWARD,0.4076192403432609,0.2275937382917701
0.005844149327216542,0.5549137906350197,-1.2995717852165851,2,GO_FORWARD,0.4045494940466379,0.22935154026703142
0.006687021908439347,0.5518827171329834,-1.2995717874689983,2,GO_FORWARD,0.40148643079874996,0.23113304533323276
0.007528407631574576,0.5488569894333007,-1.2995717902597748,2,GO_FORWARD,0.3984300602932758,0.2329387232789244
0.008368310002225777,0.5458365951659343,-1.2995717934739786,2,GO_FORWARD,0.39538039299814726,0.23476905607101184
0.009206732480285001,0.5428215220824092,-1.2995717970244947,2,GO_FORWARD,0.39233744013763117,0.2366245382431018
0.010043678489695122,0.539811758026307,-1.2995718008432269,2,GO_FORWARD,0.3893012136824848,0.23850567729816108
0.010879151426592461,0.5368072909094891,-1.299571804874726,2,GO_FORWARD,0.38627172634677126,0.240412994126175
0.01171315466608593,0.533808108692876,-1.2995718090716741,2,GO_FORWARD,0.38324899159020914,0.24234702343748316
0.012545691567893568,0.5308141993708476,-1.2995718133917604,2,GO_FORWARD,0.3802330236251636,0.24430831421244648
0.01337676548102603,0.5278255509585201,-1.2995718177956095,2,GO_FORWARD,0.3772238374275693,0.24629743016814531
0.014206379747678213,0.524842151481304,-1.2995718222454802,2,GO_FORWARD,0.37422144875122587,0.24831495024281103
0.015034537706466955,0.5218639889662738,-1.2995718267045084,2,TURN_LEFT,0.3712258741450305,0.2503614690987066
0.01509835967347511,0.521646945736567,-1.2731795919400253,2,GO_FORWARD,0.3710058952322748,0.22411157033400841
0.016003354158510355,0.5186960474600522,-1.2731745727682966,2,GO_FORWARD,0.3679971961137454,0.22597089592674435
0.016907057189952154,0.5157497723895897,-1.27317542411636,2,GO_FORWARD,0.3649944444384341,0.2278635288542994
0.017809047882274918,0.5128090370905307,-1.2731760913814665,2,GO_FORWARD,0.36199866949903037,0.22978374105611232
0.018709353258249812,0.5098737702090257,-1.273176611185462,2,GO_FORWARD,0.3590098216756724,0.23173219461481076
0.019607998192333803,0.5069439042549513,-1.2731770144552867,2,GO_FORWARD,0.35602785660036457,0.23370956480855742
0.020505002970343265,0.5040193823299008,-1.2731773260847499,2,GO_FORWARD,0.3530527422226471,0.2357165366240035
0.021400384155119016,0.5011001564269176,-1.273177565983974,2,GO_FORWARD,0.3500844569246874,0.23775380640098476
0.0222941553921661,0.49818618569540934,-1.2731777499901034,2,GO_FORWARD,0.3471229876389069,0.23982208361802537
0.023186328052850105,0.49527743502720434,-1.273177890632911,2,GO_FORWARD,0.34416832832740324,0.24192209255561536
0.024076911741680515,0.49237387391913756,-1.273177997772682,2,GO_FORWARD,0.3412204787711725,0.24405457384377516
0.02496591469479456,0.4894754755588792,-1.273178079127844,2,GO_FORWARD,0.33827944360937634,0.2462202859134166
0.02585334409192402,0.48658221609021335,-1.2731781407083858,2,GO_FORWARD,0.33534523157955226,0.24842000636973371
0.026739206299853407,0.483694074022488,-1.2731781871695094,2,TURN_LEFT,0.332417854919199,0.2506545333040848
0.02680878928723132,0.4834787035127339,-1.246784909244928,2,GO_FORWARD,0.3321977886943487,0.22442040802695917
0.02776897201357644,0.48061910758698245,-1.2467806977043256,2,GO_FORWARD,0.32925766588520705,0.22645558573637414
0.028727791034036686,0.47776410408647585,-1.2467816709304924,2,GO_FORWARD,0.32632356194893924,0.22852885990078464
0.029684790753594446,0.4749144925482373,-1.2467824316260505,2,GO_FORWARD,0.32339642656297507,0.2306355176046868
0.030640000414402555,0.4720701987529058,-1.246783023001486,2,GO_FORWARD,0.3204762120798972,0.23277643934090508
0.031593446823664675,0.46923115320004866,-1.2467834809956932,2,GO_FORWARD,0.31756287724821036,0.23495252513819587
0.032545151854513746,0.46639729739148084,-1.246783834355548,2,GO_FORWARD,0.3146563939043873,0.2371646916579222
0.033495133386036074,0.46356858203937473,-1.246784105952567,2,GO_FORWARD,0.31175674498618394,0.23941387456432905
0.03444340617168646,0.46074496526862246,-1.2467843139003831,2,GO_FORWARD,0.3088639225823701,0.24170103102148266
0.03538998253057569,0.4579264111522926,-1.2467844724805233,2,GO_FORWARD,0.30597792636264737,0.24402714204256348
0.03633487289142604,0.45511288853283755,-1.2467845929038637,2,GO_FORWARD,0.30309876233174177,0.24639321470644582
0.03727808621909351,0.452304370074077,-1.2467846839331864,2,GO_FORWARD,0.3002264418451472,0.24880028426950607
